Concepto,Respuesta,Codigo
misiles,genera destrucción,destruccion
misiles,trae como consecuencia caos ,descontrol
huracán,viento,aire
huracán,destrucción,destruccion
huracán,es una emergencia natural,desastre_natural
huracán,genera miedo,miedo
huracán,es peligroso,riesgoso
huracán,descontrol,descontrol
huracán,genera desesperación,desesperacion
huracán,desplazamiento aleatorio,impredecible
ajedrez,pensamiento racional,inteligencia
ajedrez,estructura,esquema
ajedrez,estrategia,estrategia
ajedrez,concentración,capacidad_cognitiva
ajedrez,entusiasmo,diversion
ajedrez,monarquía,monarquia
ajedrez,piezas,piezas_tablero
ajedrez,antiguedad,antiguedad
ajedrez,seriedad,seriedad
ajedrez,juego,juego
tributo,vinculado a la música,musica
tributo,banda toca canciones de otra banda,grupo_musical
tributo,concierto con personas,concierto
tributo,música en vivo,concierto
tributo,vinculado a la tributación,impuestos
tributo,pago a una institución,consumo
tributo,dinero que entregan los ciudadanos,impuestos
montaje,algo falso ,falsedad
montaje,busca distraer,distraccion
montaje,creado por un grupo opositor,protesta
montaje,genera incertidumbre,incertidumbre
montaje,se usa en situación de caos,desorden
montaje,noticia falsa,desinformacion
montaje,busca la desinformación,desinformacion
montaje,parece real,falsedad
montaje,dificil de identificar ,ilusion
trámite,tarea a realizar,deberes
trámite,diligencia,gestion
trámite,responsabilidad,responsabilidad
trámite,cumplir con un compromiso,responsabilidad
trámite,realizar un papeleo,documento
trámite,asociado a un tema burocrático ,burocracia
trámite,ir a una institución por algo,institucion
trámite,necesidad de tramitar algo ,necesario
lástima,pena,angustia
lástima,tristeza,angustia
lástima,sentimiento de tristeza pero ajeno,empatia
lástima,llanto,angustia
lástima,mal momento,desanimo
lástima,deseo de que el pasado cambie,frustacion
lástima,lamentarse por algo,lamentarse
lástima,tristeza como una consecuencia,angustia
milagro,fuera de lo común,extraordinario
milagro,inexplicable,inexplicable
milagro,asociado a la religión,religion
milagro,con pocas probabilidades,improbable
milagro,relacionado a la intuición,intuicion
milagro,algo irracional,irracional
milagro,algo no creible,sobrenatural
milagro,suceso imposible,imposible
milagro,algo que nadie va a creer,inexplicable
milagro,misticismo,misticismo
reflejo,simetría,simetria
reflejo,algo involutario,involuntario
reflejo,actuar rápido,inmediatez
reflejo,similar a un espejo,cristal
reflejo,cambiar perspectiva,perspectiva
reflejo,reacción ,reaccion
reflejo,luz reflejada de un objeto,refraccion
reflejo,lo relaciono con reflejo en agua,refraccion
lamento,tristeza,angustia
lamento,melancolía,melancolia
lamento,resignación,frustacion
lamento,deseo de cambiar una situación,lamentarse
lamento,arrepentimiento,arrepentido
arreglo,fiesta,festividad
arreglo,reparar algo,reparar
arreglo,programación,computacion
arreglo,codigo,computacion
arreglo,objeto mejorado,mejorar
arreglo,mejor versión ,mejorar
arreglo,cambio ,modificar
arreglo,problema,frustacion
emoción,corta duración,inmediatez
emoción,mente,capacidad_cognitiva
emoción,intensidad,intensidad
emoción,momento importante,relevancia
emoción,inconsciente,inconsciente
emoción,interacción,interaccion
emoción,relación,interaccion
emoción,comunicación,comunicacion
emoción,disposición a una acción,preparacion
emoción,lo que nos generan ciertas vivencias,contextual
ingreso,ingresar a un evento ,admision
ingreso,relacionado con el salario de un individuo,remuneracion
ingreso,lo genera el trabajo,oficio
ingreso,acceso a un lugar,admision
ingreso,sitio para discriminar el acceso,discriminacion
ingreso,se relaciona con la economía de un país,economia
ingreso,entrega información sobre el poder adquisitivo,patrimonio
ingreso,vinculado al desarrollo profesional,disciplina
panteón,es a donde van los héroes,mitologia
panteón,tiene sus orígenes en grecia,pais_europeo
panteón,es una entidad arquitectonica,arquitectura
granito,se usa como material de construcción,material_construccion
granito,una parte importante del manto está compuesta de el,terrestre
granito,aparecen en las caras de adolescentes y algunos adultos,erupcion_cutanea
granito,es usado para describir pequeñas cantidades,pequeno
padrino, es una exelente pelicula,pelicula
padrino,es tu segundo padre,padrastro
padrino,puede tener connotaciones religiosas ,religion
padrino,puede tener connotaciones legales,legal
cáscara,las frutas la poseen ,frutas
cáscara,usualmente es descartada,desechos
cáscara,está hecha de compuestos orgánicos,organico
cáscara,es más dura que lo que envuelve,solido
cáscara,rima con mascara,rima
cáscara,debe ser gruesa para ser considerada como tal,solido
cáscara,dabe esta tener una composición distinta a lo que este envolviendo ,solido
caracol,es un animal,animal
caracol,es un molusco,molusco
caracol,es nutritivo,alimentarse
caracol, es baboso,baboso
caracol,posee un caparazón,caparazon
caracol,como hojas,herbivoro
caracol,se puede encontrar en los jardines,jardineria
caracol,su baba tiene propiedades cicraticantez,remedios
caracol,vive tambien en el mar,animal_acuatico
caracol,se arrastra,invertebrado
suspiro,se asocia con la melancolía,melancolia
suspiro,es el nombre de una cancion,cancion
suspiro,esta compuesto de aliento,respirar
suspiro,es breve,inmediatez
suspiro,es calido,calido
hoguera,es divertida,diversion
hoguera,se usó como método de tortura,tortura
hoguera,se usó para comprobar si alguien era bruja,mitologia
hoguera,es caliente,caliente
parcela,tiene pasto,pastizal
parcela,es grande,inmensidad
parcela,puede tener animales,fauna
parcela,puede tener casas,hogar
parcela,es un término descriptivo,descripcion
parcela,puede referirse a un lote,terreno_delimitado
espiral,es una de las formas mas comunes de la neturaleza,naturaleza
espiral,es estructuralmente fuerte,resistencia
espiral,es un tipo de pasta,comida
espiral,es el nombre de un peligroso fenómeno marítimo,desastre_natural
espiral,se usa para dibujar las colas de los cerdos en las caricaturas,caricaturas
anciana,es homosapiens,ser_humano
anciana,es mujer,femenino
anciana,es vieja,vejez
anciana,tienen movilidad reducida,envejecimiento
anciana,son debiles,debilidad
anciana,sufren de enfermedades ,enfermedad
anciana,se despiertan temprano,madrugar
anciana,tienen dinero,adinerados
anciana,tienen arrugas,arrugas
anciana,tienen problemas a la vista,envejecimiento
réplica,es lo que viene despues de un terremoto,sismo
réplica,es una copia,imitacion
réplica,es una imitación,imitacion
réplica,puede referirse a un clon,imitacion
réplica,puede referirse a robot que cree que es humano,ficcion
espanto,pueden causar la mueta,muerte
espanto,la gente los trata de avitar,evadir
espanto,algunos pocos los buscan,exclusivo
espanto,es un estado donde la sangre corre más rápido,agitacion
espanto,se asocia con adrenalina,reaccion_quimica
vanidad,proviene del ser humano,ser_humano
vanidad,se asocia con una fijación con su aspecto físico,apariencia
vanidad,se asocia con gente adinerada,estatus_socioeconomico
vanidad,es mayoritariamente femenina,femenino
encanto,es magico,magia
encanto,es una serie de palabras,palabras
encanto,puede tener muchos efectos,consecuencias
encanto,no es real,ficcion
encanto,provienen del género fantástico/maravilloso,genero_literario
encanto,su poder está atado al encantador,ficcion
estatus, es importante,relevancia
estatus,es extrincico,adquirido
estatus,es relacional ,relacional
estatus,brinda oportunidades,oportunidad
estatus,es situacional,contextual
socorro,es un grito de ayuda,sonido_agudo
socorro,es alamarte,alerta
socorro,son palabras desesperadas,desesperacion
socorro,es la señal universal para pedir asistencia urgente,senales
madurez,se asocia con edad,edad
madurez,puede ser mental,mentalidad
madurez,se asocia con futas,frutas
madurez,se asocia con verduras,verduras
madurez,se asocia con fetilidad,fertilidad
madurez,otorga sabiduría ,conocimiento
validez,es una prueba de valor,valoracion
validez,es una relación lógica,razonable
validez,se le puede otorgar a un concepto,concepto
vínculo,conecta 2 cosas,conectar
vínculo,puede ser real,realismo
vínculo,puede estar en la cabeza de las personas,mente
vínculo,se usa en muchas disciplinas,variedad
levante,no se lo que es,desconocido
aguante,Fuerte,fuerza
aguante,Grande,crecimiento
aguante,Tolerancia,tolerancia
aguante,Perseverancia,motivacion
aguante,Capaz,capacidad_cognitiva
aguante,Resistencia ,resistencia
aguante,Vencer el dolor,esfuerzo
aguante,Lucha,pelea
aguante,Vencer el mal,esfuerzo
aguante,Gimnasia ,deporte
salario,Recompensa,recompensa
salario,Trabajo ,oficio
salario,Sueldo,remuneracion
salario,Dinero,dinero
salario,Estabilidad,estabilidad
salario,Sustento Económico,estatus_socioeconomico
salario,Mensual,reiterado
salario,Felicidad,felicidad
salario,Poder adquisitivo,estatus_socioeconomico
aliento,Olor,olfato
aliento,Apoyo,acompanar
aliento,Respiracion,respirar
aliento,Cantar,cantar
aliento,Los de abajo,fanaticada
aliento,Barras Bravas,fanaticada
aliento,Soplo,aire
aliento,Esfuerzo,esfuerzo
aliento,Denuedo,valentia
aliento,Resistencia,resistencia
crucero,Vacaciones,vacaciones
crucero,Fiesta,fiesta
crucero,Comida,comida
crucero,Alcohol,bebida_alcoholica
crucero,Conocer nueva gente,experiencia
crucero,Conocer nuevos lugares,experiencia
crucero,Mar,oceano
crucero,Motor,motor
crucero,Ingenieria,disciplina_cientifica
crucero,Comodidad,comodidad
pupitre,Escritorio,mobiliario
pupitre,Mueble,mobiliario
pupitre,Madera,madera
pupitre,Escuela,colegio
pupitre,Estudios,aprender
pupitre,Lapiz,lapiz
pupitre,Zona de confort,seguridad
pupitre,Mesa,mobiliario
pupitre,Accesorio,accesorio
pupitre,Necesidad,necesario
cantina,Cerveza,bebida_alcoholica
cantina,Local,negocio
cantina,Bar,cantina
cantina,Fiesta,fiesta
cantina,Alcohol,bebida_alcoholica
cantina,Vikingos,mitologia
cantina,Barril,contenedor
cantina,Vasos,contenedor
cantina,Vida Social,socializar
cantina,Sabor,sabor
camisón,Pijama,vestimenta_de_dormir
camisón,Sexo,sexualidad
camisón,Noche,ciclo_del_dia
camisón,Mañana,ciclo_del_dia
camisón,Vestimenta,vestimenta
camisón,Motel,hotel
camisón,Desayuno,desayuno
camisón,Comodidad,comodidad
camisón,Camisa,vestimenta
camisón,Mujeres,femenino
aullido,Lobos,animal_salvaje
aullido,Perros,animal_domestico
aullido,Manadas,grupo
aullido,Luna Llena,fase_lunar
aullido,Hombre lobo,animal_mitologico
aullido,Grito,sonido_agudo
aullido,Cuerdas Vocales,organo_cuerpo_humano
aullido,Pena,angustia
aullido,Soledad,soledad
aullido,Comunicación,comunicacion
cazuela,Fuerza,fuerza
cazuela,Sabor,comida_sabrosa
cazuela,Recuerdos,recuerdo
cazuela,Preparacion,preparacion
cazuela,Energia,energia
cazuela,Calor,temperatura
cazuela,Carbohidratos,moleculas
cazuela,Proteinas,nutritivo
cazuela,Alimento,alimentarse
aguijón,Abeja,insecto
aguijón,Avispas,insecto
aguijón,Miel,dulce
aguijón,Dolor,sufrimiento
aguijón,Picadura,picor
aguijón,Alergia,reaccion_corporal
aguijón,Arma,armamento
aguijón,Filo,afilado
aguijón,Miedo,miedo
aguijón,Veneno,venenoso
gatillo,Pistola,arma_de_fuego
gatillo,Posicion de manos,posicion
aguante,Resistencia,resistencia
aguante,No parar,resistencia
aguante,Continuar,accion_prolongada
aguante,Seguir,accion_prolongada
aguante,Soportar,resistencia
aguante,Tolerar,tolerancia
aguante,Sufrir,sufrimiento
aguante,Sobrellevar,resiliencia
aguante,No fallar,compromiso
aguante,Convicción,compromiso
descaro,Desfachatado,sinverguenza
descaro,Políticamente incorrecto,incorrecto
descaro,Falso,falsedad
descaro,Mentira,mentir
descaro,Telenovelas,programa_tv
descaro,Descartes,filosofo
descaro,Sin verguenza,sinverguenza
descaro,Falta de empatía,desinteres
descaro,Traición,traicion
descaro,Sin remordimiento,desinteres
frenesí,Exaltado,exageracion
frenesí,Sin pensar,irracional
frenesí,Estado,estado_de_animo
frenesí,Mente,mente
frenesí,Cuerpo,cuerpo_humano
frenesí,Motivacion,motivacion
frenesí,Locura,locura
frenesí,Musica,musica
frenesí,Drogas,drogas
frenesí,Delirio,delirio
nitidez,claridad,claridad
nitidez,vision,visibilidad
nitidez,transparencia,transparente
nitidez,pureza,pureza
nitidez,resplandor,iluminacion
nitidez,algo que es bueno,positivo
nitidez,algo que se busca,descubrimiento
nitidez,vidrio,cristal
nitidez,agua,liquido
nitidez,pantalla,tecnologia
atuendo,Vestimenta,vestimenta
atuendo,Elegancia,formalidad
atuendo,Outfit,vestimenta
atuendo,Materiales,material_textil
atuendo,Pertenencia,identidad
atuendo,Moda,tendencia
atuendo,Pasarelas,escenario
atuendo,Alfombras Rojas,escenario
atuendo,Marcas,publicidad
atuendo,Algodón,material_textil
delicia,Postre,postre
delicia,Rico,comida_sabrosa
delicia,Azucar,azucar
delicia,Sabroso,sabor
delicia,Chef,oficio
delicia,Comida,comida
delicia,Salud,bienestar
delicia,Diabetes,enfermedad
delicia,No muchas veces,infrecuente
fealdad,Rasgo,caracteristica
fealdad,Discriminación,discriminacion
fealdad,Opinion,opinion
fealdad,Impuesto por la Sociedad,contextual
fealdad,Lo feo para uno es lindo para otro,relatividad
fealdad,Horrible,horrorifico
fealdad,Monstruosidad,monstruosidad
fealdad,Punto de vista,perspectiva
fealdad,Construccion Social,contextual
fealdad,Burlas,broma
soltura,Aguilidad,destreza
soltura,Movimiento,movimiento
soltura,Elocuencia,elocuencia
soltura,Relajacion,tranquilidad
soltura,Spa,negocio
soltura,Entrenamiento,entrenamiento
soltura,Labia,elocuencia
soltura,Habilidad,destreza
soltura,Nivel,nivelar
soltura,Caderas,cuerpo_humano
revuelo,Disperción,dispersion
revuelo,Alboroto,descontrol
revuelo,Volar,vuela
revuelo,Confusion,confusion
revuelo,Poblacion,comunidad
revuelo,Personas,personas
revuelo,Se genera a partir de incertidumbre,incertidumbre
revuelo,Provoca caos,descontrol
revuelo,Desorganizacion,desorden
revuelo,Desafia el orden,desorden
conjuro,Hechizo,magia
conjuro,Pelicula,pelicula
conjuro,Demonios,demonios
conjuro,Brujas,brujeria
conjuro,Magos,magia
conjuro,Magia,magia
conjuro,Inexplicable,sobrenatural
conjuro,Energias,energia
conjuro,Malicia,malefico
conjuro,Poderes,poder
ajedrez,complicado,dificil
ajedrez,estratégico ,estrategia
ajedrez,inteligente,inteligencia
ajedrez,juego de mesa,juego_de_mesa
ajedrez,serio,seriedad
ajedrez,aburrido,aburrido
ajedrez,famoso,popular
ajedrez,largo,accion_prolongada
ajedrez,especifico,precision
ajedrez,ordenado,ordenado
aliento,humedo,humedo
aliento,alentar,motivacion
aliento,oloroso,olfato
aliento,respirar,respirar
cantina,cerveza,bebida_alcoholica
cantina,alcohol,bebida_alcoholica
cantina,oscuro,oscuridad
cantina,barra,mobiliario
cantina,lugar en que se bebe,alimentarse
cantina,donde trabaja el cantinero,oficio
camisón,ropa de dormir,vestimenta_de_dormir
camisón,pijama,vestimenta_de_dormir
camisón,sueño,dormir
camisón,colorido,colores
camisón,ropa para dormir,vestimenta_de_dormir
camisón,hecho de tela,material_textil
aullido,ruido,sonido_agudo
aullido,sonido emitido por perros,sonido_agudo
aullido,propio de un can,animal_domestico
aullido,lobo,animal_salvaje
aullido,acto de aullar,sonido_agudo
cazuela,nutritivo,nutritivo
cazuela,tipico chileno,pais_latinoamericano
cazuela,sopa,liquido
cazuela,carne,ingredientes
cazuela,pollo,animal_campo
cazuela,verduras,verduras
cazuela,comida de invierno,estaciones_del_ano
cazuela,comida casera,comida
aguijón,puntudo,puntiagudo
aguante,capacidad,capacidad_cognitiva
atuendo,ropa,vestimenta
atuendo,vestir,vestimenta
atuendo,conjunto de ropa,conjunto
atuendo,indumentaria,vestimenta
atuendo,vestido,vestimenta
atuendo,traje,vestimenta
atuendo,algo que se usa,utilidad
pantano,Oscuro,oscuridad
pantano,Verde,color_claro
pantano,Peligroso,riesgoso
pantano,Naturaleza,naturaleza
pantano,Tranquilo,tranquilidad
pantano,Vida marina,animal_acuatico
pistola,Peligroso,riesgoso
pistola,Dolor,sufrimiento
pistola,Hay que evitar,evadir
pistola,Muerte,muerte
pistola,Ataque,defenderse
misiles,Peligroso,riesgoso
misiles,Dañino,destruccion
misiles,Doloroso,sufrimiento
misiles,Destructor,destruccion
huracán,Fuerte,fuerza
huracán,Peligroso,riesgoso
huracán,Dañino,destruccion
huracán,Rompe,destruccion
huracán,Devastador,devastador
ajedrez,Complicado,dificil
ajedrez,Difícil,dificil
ajedrez,Estratégico ,estrategia
ajedrez,Inteligencia,inteligencia
ajedrez,Logica,inteligencia
llanura,Geografia,disciplina_cientifica
llanura,Extenso,amplitud
llanura,Plano,plano
llanura,Grande,inmensidad
llanura,Vacio,vacio
estatua,Quieto,estatico
estatua,Tieso,estatico
estatua,Puede ser un objeto,objetos
monarca,Control de todo,tirania
monarca,Autoridad de todo ,tirania
cadáver,Muerto,muerte
cadáver,Sin vida,muerte
cadáver,Frio,temperatura
poblado,Gente,personas
poblado,Grandes cantidades de gente,sobrepoblado
poblado,En una ciudad,ciudad
lamento,Llanto,angustia
lamento,Pena,angustia
lamento,Arrepentido,arrepentido
lamento,Pedir perdón ,perdonar
lamento,Doloroso,sufrimiento
arreglo,Mejorar,mejorar
arreglo,Corregir ,correccion
emoción,Sentir,sentimientos
emoción,Puede ser abrumador,abrumador
emoción,Puede ser bueno o malo,positivo
emoción,Puede ser bueno o malo,negativo
ingreso,Entrega,compromiso
ingreso,Entrar,entrada
ingreso,Obtener,obtener
ingreso,Dinero,dinero
detalle,Cosas pequeñas,pequeno
sanidad,Salud mental,salud_mental
sanidad,Estado,estados
mandato,Obligatorio,obediencia
mandato,Autoritaria,autoridad
mandato,Dado por una autoridad,autoridad
mandato,Peligroso si no se cumple,riesgoso
mandato,Orden,imposicion
entidad,Algo,ente
entidad,Puede ser un objeto o persona o animal,objetos
entidad,Puede ser un objeto o persona o animal,personas
entidad,Puede ser un objeto o persona o animal,animal
entidad,Algo desconocido,desconocido
reserva,Para después,almacenar
reserva,En caso de emergencia,emergencia
fortuna,Suerte,suerte
fortuna,Mala suerte,mala_fortuna
fortuna,Aleatoria,azaroso
llanura,planicie,plano
llanura,campo,paisaje
llanura,tierra,terrestre
llanura,terreno,terreno_delimitado
llanura,explanada,meseta
llanura,superficie plana,plano
llanura,espacio libre,libertad
llanura,espacio vegetado,naturaleza
estatua,monumento,monumento
estatua,homenaje,homenaje
estatua,recuerdo,recuerdo
estatua,figura de metal,material_construccion
estatua,escultura,escultura
estatua,roca tallada de cierta forma,escultura
estatua,arte,arte
estatua,decoración,decorativo
estatua,conmemoración,homenaje
estatua,punto de interés,reunion
monarca,rey,realeza
monarca,cabeza,autoridad
monarca,lider,liderazgo
monarca,realeza,realeza
monarca,jefe,jerarquia
monarca,presidente,presidente
monarca,cargo máximo,jerarquia
monarca,líder de la realeza,realeza
cadáver,cuerpo inmóvil,rigor_mortis
cadáver,cuerpo muerto,difunto
cadáver,ausencia de vida,muerte
cadáver,consecuencia de un accidente,tragedia
cadáver,consecuencia de una enfermedad,enfermedad
cadáver,estado irreversible,irreversible
poblado,habitado,habitable
poblado,lugar con gente,comunidad
poblado,concurrido,reiterado
poblado,zona con personas,comunidad
poblado,lugar con viviendas,vivienda
poblado,terreno con movimiento de gente,comunidad
poblado,pueblo pequeño,pequeno
poblado,zona habitada,habitable
poblado,lugar residencial,residencial
capilla,lugar de oración,iglesia
capilla,lugar silencioso,tranquilidad
capilla,zona de respeto,responsabilidad
capilla,zona de meditación,ritual
capilla,perteneciente a una religión,religion
capilla,estructura simple y no muy grande,arquitectura
capilla,lugar frío,temperatura
capilla,poco concurrido,impopular
bandera,representación de país,nacion
bandera,identidad,identidad
bandera,unión por una causa,unificar
bandera,colores,colores
bandera,formas únicas,exclusivo
bandera,competencia,competitivo
bandera,equipo,equipo
planeta,cuerpo celeste,astros
planeta,Tierra,terrestre
planeta,cuerpo esférico,circular
planeta,cuerpo masivo,inmensidad
planeta,cuerpo orbitante a una estrella,sistema_solar
planeta,lugar masivo,inmensidad
planeta,mundo,astros
capitán,líder,liderazgo
capitán,persona que dirige,liderazgo
capitán,cabeza del equipo,liderazgo
capitán,responsable de decisiones,responsabilidad
capitán,experimentado,experiencia
capitán,apto al mando,optimo
capitán,quien da instrucciones a los demás,autoridad
capitán,atento,preocupacion
palacio,castillo,castillo
palacio,catedral,iglesia
palacio,vivienda del rey,castillo
palacio,edificio de lujo,lujos
palacio,trabajo de la realeza,realeza
palacio,lugar del jefe máximo,autoridad
palacio,monumento,monumento
palacio,maravilla arquitectónica,arquitectura
detalle,cosa minúscula,pequeno
detalle,aspecto pequeño,pequeno
detalle,característica chica de algo,caracteristica
detalle,explicación de un título,explicar
detalle,verbalización de un concepto,concepto
sanidad,ser limpio,higiene
sanidad,estado de limpieza,higiene
sanidad,estado saludable de una persona,higiene
sanidad,departamento de salud,hospital
sanidad,departamento de limpieza,higiene
sanidad,desinfección,desinfeccion
sanidad,salubridad,bienestar
sanidad,estar sano,bienestar
sanidad,evitar enfermedades,buena_salud
sanidad,prevención de infecciones,desinfeccion
mandato,orden,imposicion
mandato,comanda,autoridad
mandato,ley,leyes
mandato,trabajo,oficio
mandato,decreto,decreto
mandato,contrato,acuerdo
mandato,cargo de deber,autoridad
mandato,presidencia,presidente
mandato,liderancia,liderazgo
mandato,cargo,puesto_laboral
entidad,persona,personas
entidad,empresa,empresa
entidad,representante,representativo
entidad,autoridad competente a un tema,autoridad
entidad,animal,animal
entidad,ser presente,ente
entidad,cuerpo identificable,indefinido
reserva,guardar algo para futuro,almacenar
reserva,adquirir algo previo lanzamiento,preventa
reserva,guardar cosas por necesidad,almacenar
reserva,adquirir provisiones,provisiones
reserva,almacenamiento de emergencia,almacenar
reserva,cosas utilizables en caso de necesidad,provisiones
reserva,cantidad de minerales guardada,almacenar
reserva,depósito económico,deposito
reserva,depósito petrolífero,deposito
fortuna,lotería,juego_de_azar
fortuna,cantidad grande de dinero,riqueza
fortuna,ahorros millonarios,riqueza
fortuna,suerte,suerte
fortuna,felicidad,felicidad
fortuna,bienestar económico,bienestar
fortuna,lujo,lujos
fortuna,poder adquisitivo,riqueza
fortuna,gran poder económico,riqueza
fortuna,posesión de bienes caros,patrimonio
regreso,volver a un lugar,retorno
regreso,volver a un punto,retorno
regreso,deshacer trabajo,deshacer
regreso,hacer camino inverso,retroceso
regreso,retroceso,retroceso
regreso,vuelta,girar
regreso,ir al paso anterior,retroceso
entorno,medioambiente,medio_ambiente
entorno,lugar,ambiente
entorno,bioma,paisaje
entorno,contexto,contextual
entorno,personas que rodean,socializar
entorno,alrededor de algo,contorno
entorno,familia,familia
entorno,compañeros,amistad
entorno,sociedad,comunidad
entorno,zona de desarrollo,crecimiento
alcance,trata de un rango de cosas,rango
alcance,se intenta maximizar,rango
alcance,es importante en la enseñanza ,educacion
alcance,importante al transmitir información ,impactar
alcance,debe ser eficaz,eficiente
alcance,debe ser inmediato o muy rápido ,inmediatez
alcance,puede referirse a distintos contextos,accesible
alcance,es mejor un rango corto y eficaz que uno amplio y poco eficaz,eficiente
alcance,debe ser uniforme ,uniforme
alcance,no debe ser robótico o monótono ,variedad
malicia,actuar con maldad,malintencionado
malicia,deshonestidad,mentir
malicia,mentira,mentir
malicia,hacer algo malo,malintencionado
malicia,perjudicar a alguien,lastimar
malicia,actuar mal intencionalmente,malintencionado
malicia,pecar,pecado
panteón,grande,inmensidad
panteón,imponente,relevancia
panteón,blanco,color_claro
panteón,alto,estatura
panteón,especie de cementerio,cementerio
panteón,histórico,historia
panteón,estudiado,conocimiento
panteón,interesante,interes
panteón,intrigante,suspenso
panteón,muerte,muerte
granito,roca,materia_prima
granito,cristalina,iluminacion
granito,color oscuro,color_oscuro
granito,fuerte,fuerza
granito,resistente,resistencia
granito,encontrado en profundidad,profundidad
granito,asociado a la minería,mineria
granito,cuarzo,piedra_valiosa
granito,gris,color_claro
granito,negro,color_oscuro
padrino,autoridad,autoridad
padrino,figura paterna,padres
padrino,guardián,proteccion
padrino,cuidador,cuidadores
padrino,educador,educacion
padrino,apoyo,acompanar
padrino,soporte,motivacion
padrino,simbólico,simbolos
padrino,ayuda,ayudar
padrino,familia,familia
cáscara,biodegradable,organico
cáscara,natural,naturaleza
cáscara,basura,desechos
cáscara,se recicla,reciclaje
cáscara,asociado a frutas,frutas
cáscara,asociado a verduras,verduras
cáscara,puede ser comestible,alimentarse
cáscara,se pela,extraccion
cáscara,protege algo,proteccion
cáscara,es suave,suavidad
caracol,lento,lentitud
caracol,baboso,baboso
caracol,se quema con sal,fragil
caracol,se puede comer,comida
caracol,es limpio,higiene
caracol,se arrastra,invertebrado
caracol,tiene caparazon,caparazon
caracol,tiene ojos como antenas,cuernos
caracol,no vive mucho,vida_breve
caracol,se lo comen los pajaros,aves
suspiro,preocupación,preocupacion
suspiro,alivio,alivio
suspiro,terrorífico,horrorifico
suspiro,bajo,diminutivo
suspiro,suave,suavidad
suspiro,exhalación,respirar
suspiro,aire,aire
suspiro,asociado a la respiración,respirar
suspiro,enamoramiento,enamoramiento
suspiro,felicidad,felicidad
hoguera,fuego,fuego
hoguera,amigos,amistad
hoguera,malvaviscos,dulce
hoguera,calor,caliente
hoguera,luz,luz
hoguera,energía,energia
hoguera,diversión,diversion
hoguera,noche,nocturnos
hoguera,sobrevivencia,sobrevivir
hoguera,útil,utilidad
parcela,grande,inmensidad
parcela,natural,naturaleza
parcela,rústica,artesanal
parcela,antigua,antiguedad
parcela,libertad,libertad
parcela,aire libre,exterior
parcela,libre de contaminación,aire_limpio
parcela,campo,paisaje
parcela,divertida,diversion
parcela,no cualquiera tiene,exclusivo
espiral,caracol,molusco
espiral,mareante,malestar
espiral,hipnotizante,sugestion
espiral,figura,figura
espiral,forma,figura
espiral,circular,circunferencia
espiral,tipo de galaxia,galaxias
espiral,tiene inicio y fin,ciclo
espiral,va creciendo,crecimiento
espiral,tiene un patrón,patrones
anciana,amigable,amistad
anciana,sabia,conocimiento
anciana,lenta,lentitud
anciana,divertida,diversion
anciana,menos habil,envejecimiento
anciana,salud fragil,envejecimiento
anciana,usa lentes,anteojos
anciana,usa falda,vestimenta
anciana,teje,tejer
anciana,hornea galletas,dulce
réplica,similitud,similitud
réplica,igualdad,igualdad
réplica,imitación,imitacion
réplica,reflejo,reaccion
réplica,asociado a terremotos o temblores,sismo
réplica,copia,imitacion
réplica,es un doble de algo,doble
réplica,asemeja algo,similitud
réplica,emula algo,simulacion
réplica,no es original,falsedad
espanto,incomodo,malestar
espanto,intento evadirlo,evadir
espanto,no es placentero,indeseable
espanto,mala experiencia,desagrado
espanto,ansiedad,ansiedad
espanto,negativo,negativo
espanto,puede ser emocionante,emociones
espanto,intranquilo,intranquilidad
espanto,te pone alerta,alerta
vanidad,individual,individualista
vanidad,egoista,individualista
vanidad,superficial,superficial
vanidad,no es virtud,personalidad
vanidad,es mala en grandes cantidades,malefico
vanidad,negativo,negativo
vanidad,materialismo,materialista
vanidad,buena hasta cierto punto,dicotomico
vanidad,impulsa a mejorarnos,motivacion
vanidad,ego,egocentrico
encanto,varonil,masculino
encanto,util,utilidad
encanto,importante,relevancia
encanto,abre puertas,oportunidad
encanto,no todos lo tienen,exclusivo
encanto,es atrayente,atraccion
encanto,puede ser peligroso,riesgoso
encanto,magico,magia
encanto,mistico,misticismo
encanto,cortés,cordialidad
estatus,social,comunidad
estatus,económico,economia
estatus,redes sociales,redes_sociales
estatus,no es importante,irrelevante
estatus,sobrevalorado,sobrevalorado
estatus,puede ser estresante si te importa,estresante
estatus,concepto social,relatividad
estatus,irrelevante,irrelevante
estatus,util para negocios,negocio
estatus,percepción de los demás,perspectiva
socorro,ayuda,ayudar
socorro,desesperación,desesperacion
socorro,necesidad,necesario
socorro,problema,frustacion
socorro,temor,temor
socorro,peligro,riesgoso
socorro,alerta,alerta
socorro,puede ser una trampa,trampa
socorro,dolor,sufrimiento
socorro,miedo,miedo
madurez,tiempo,tiempo
madurez,sabiduría,conocimiento
madurez,edad,edad
madurez,masculinidad,masculino
madurez,disciplina,disciplina
madurez,respeto,responsabilidad
madurez,prudencia,prudente
madurez,criterio formado,criterio
madurez,necesario,necesario
madurez,requerido eventualmente,necesario
validez,se busca,descubrimiento
validez,se necesita,necesario
validez,se quiere,deseos
validez,a veces no se necesita,innecesario
validez,creemos necesitarla en ciertos momentos,creencia
validez,util,utilidad
validez,permite confirmar creencias,creencia
